StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,Y S R ,VEERABALLI,NA,AGRICULTURE,Others,Others,Government Schemes,"
FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
2019 తరువాత రిజిస్టర్ అయిన వారు ఈ స్కీమ్ కి అర్హులు కారు
",2025-02-27T14:12:55.317,2025,2
ANDHRA PRADESH,Y S R ,SIMHADRIPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALMENT RELATED ISSUE?,"Eligibility Status
Land Seeding :-  Yes,Aadhaar Bank Account Seeding Status:-  Yes,e-KYC Status :-  Yes",2025-02-28T12:53:20.34,2025,2
ANDHRA PRADESH,Y S R ,SAMBEPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDON OUT CALL FROM KISAN CALL CENTRE
","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-28T13:21:36.157,2025,2
ANDHRA PRADESH,Y S R ,DUVVUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,FARMER ASKED QUERY ON CATERPILLAR MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/200 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్ (కోరాజిన్) 60 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి,2025-02-28T18:39:26.35,2025,2
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query on about pm kisan 19th installment date 2025,"The 19th installment of PM Kisan Samman Nidhi Yojana will soon be credited to eligible farmers' accounts. Prime Minister Modi is set to release Rs 2000 to farmers on February 24, 2025.",2025-02-01T12:15:39.657,2025,2
ANDHRA PRADESH,EAST GODAVARI,GOLLAPROLU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON STEM BORER MANAGEMENT IN PADDY,RECOMMENDED TO SPRAY CHLORANTRANILIPROLE (CORAGIN) 60 ML/150 LITRES OF WATER / ACRE    క్లోరాంత్రనిలిప్రోల్ (కోరాజిన్) 60 మిల్లి లీటర్లు /150 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి,2025-02-01T13:34:18.097,2025,2
ANDHRA PRADESH,EAST GODAVARI,PRATHIPADU,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN MANGO
","RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
",2025-02-03T11:58:42.303,2025,2
ANDHRA PRADESH,EAST GODAVARI,PITHAPURAM,NA,HORTICULTURE,Vegetables,Onion,Cultural Practices,Weed management in onion 40DAS?,Manual weeding is preferable.,2025-02-04T09:44:56.05,2025,2
ANDHRA PRADESH,EAST GODAVARI,RAJANAGARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON RELEASE OF 18th INSTALMENT OF  PM KISAN SAMMAN NIDHI,Hon'ble Prime Minister has released the 18th installment of PM Kisan Yojana on 05 October 2024.,2025-02-04T20:30:10.853,2025,2
ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,NA,HORTICULTURE,Fruits,Mango,	Plant Protection	,farmer asked query on Sooty mould management in mango ? ,"RECOMMENDED TO SPRAY ( CARBENDAZIM 12% + MANCOZEB 63% ) (SAAF) 400GM / 200 LIT OF WATER /ACRE
( కార్బెండజిం + మాంకోజెబ్ ) 400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి.
",2025-02-05T17:55:07.82,2025,2
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON STATUS OF INSTALMENT OF  PM KISAN SAMMAN NIDHI?,"Reason for failed transaction / FTO : Not Eligible

దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి ",2025-02-06T18:40:38.85,2025,2
ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,NA,HORTICULTURE,Fruits,Musk Melon,	Plant Protection	,FARMER ASKED QUERY ON DOSAGE OF FIPRONIL IN WATERMELON,"RECOMMENDED TO SPRAY FIPRONIL 18.87%SC (BAYER REGENT GOLD) 150 ML / 200 LITRES OF WATER /ACRE (0.75 ML/LT)
ఫిప్రోనిల్ (రీజెంట్ గోల్డ్) 150  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి  
OR
RECOMMENDED TO SPRAY FIPRONIL 5% SC  (BAYER REGENT) 400 ML / 200 LITRES OF WATER /ACRE (2 ML/LT)   
ఫిప్రోనిల్ (రీజెంట్) 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి .
",2025-02-06T19:11:31.997,2025,2
ANDHRA PRADESH,EAST GODAVARI,PEDDAPURAM,NA,HORTICULTURE,Vegetables,Watermelon,	Plant Protection	,watermelon sucking pest control management ?," ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-07T08:00:41.83,2025,2
ANDHRA PRADESH,EAST GODAVARI,PEDDAPURAM,NA,HORTICULTURE,Vegetables,Watermelon,Fertilizer Use and Availability,watermelon fertilizer schedule management ?,recommended to apply urea-40 kg acre ,2025-02-07T08:03:26.73,2025,2
ANDHRA PRADESH,EAST GODAVARI,MUMMIDIVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON STEM BORER MANAGEMENT IN PADDY,"RECOMMENDED TO APPLY CARTAP HYDROCHLORIDE (CALDAN) 400 GRS / 200 LITRES OF WATER / ACRE   (MORTAR-200 GRS /ACRE) 
OR
 RECOMMENDED TO SPRAY  CHLORPYRIFOS  20EC (CORABON/PREDATOR) 500 ML/200 LITRES OF WATER / ACRE   (50EC - 320ML/ACRE)
 క్లోరోఫైరిఫాస్   500 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి  ఒక ఎకరాకు పిచికారి చేయాలి .
",2025-02-08T08:19:21.697,2025,2
ANDHRA PRADESH,EAST GODAVARI,AMALAPURAM,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,nutrient mangement in mango,"Recommended to spray borax 600gms/acre 
formula-4 600 gms/acre",2025-02-08T09:34:42.813,2025,2
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,"Reason of Stop Payment (If Any) :
Not Eligible
Reason for failed transaction / FTO :
Not Eligible
Payment Status :
Waiting for approval by state

PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి



",2025-02-09T11:24:21.9,2025,2
ANDHRA PRADESH,EAST GODAVARI,AMALAPURAM,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN MANGO 
","RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
RECOMMENDED TO SPRAY BORAX  3 GRAMS /1 LITER OF WATER(600 GRAMS/200 LITRES OF WATER /ACRE)        బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)",2025-02-09T18:06:50.51,2025,2
ANDHRA PRADESH,EAST GODAVARI,AMALAPURAM,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,MANGO NUTRIENT MANAGEMENT ?,"RECOMMENDED TO SPRAY BORAX  3 GRAMS /1 LITER OF WATER(600 GRAMS/200 LITRES OF WATER /ACRE)        బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)
",2025-02-10T08:01:13.243,2025,2
ANDHRA PRADESH,EAST GODAVARI,MUMMIDIVARAM,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT CAN I MIX CHLORPYRIFOS AND SAAF,రెండు కలిపి వాడేటప్పుడు ఒకసారి ఒక మగ్గులో కలిపి విరగకపోతే వాడుకోండి సార్ ,2025-02-11T08:36:52.52,2025,2
ANDHRA PRADESH,EAST GODAVARI,MUMMIDIVARAM,NA,HORTICULTURE,Plantation Crops,Coconut,	Plant Protection	,FARMER ASKED QUERY ON Rhinoceros beetle  MANAGEMENT IN COCONUT,"RECOMMENDED TO SPRAY CHLORPYRIFOS 2.5 ML/1 LITRE  OF WATER 
క్లోరోఫైరిఫాస్  2.5 మిల్లి లీటర్లు /1 లీటరు నీటికి చొప్పున పిచికారి చేయాలి 
",2025-02-11T19:45:16.99,2025,2
ANDHRA PRADESH,EAST GODAVARI,AMALAPURAM,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN MANGO ?,"RECOMMENDED TO SPRAY BORAX  3 GRAMS /1 LITER OF WATER   బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి 
OR
RECOMMENDED TO SPRAY FANTAC PLUS(amino acids)- 0.5 ML/ 1 LITER OF WATER 
(IMPROVES FRUIT QUALITY INCREASE CROP YIELD)
ఫాంటలాక్ ప్లస్ 0.5  మిల్లి లీటర్లు / 1 లీటర్ నీటికి చొప్పున కలిపి పిచికారి చేయాలి

",2025-02-12T08:26:14.96,2025,2
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,NA,AGRICULTURE,Others,Others,Government Schemes,"
FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENEFICIARY STATUS",PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి,2025-02-12T13:41:07.36,2025,2
ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PMKISAN 19TH INSTALLMENT RELESE DATE,"PMKISAN 19TH INSTALLMENT RELESE DATE WAS NOT OFFICIALLY NOTIFIED BY THE GOVERNMENT 
PMKISAN 19వ ఇన్‌స్టాల్‌మెంట్ విడుదల తేదీని ప్రభుత్వం అధికారికంగా తెలియజేయలేదు
",2025-02-12T14:27:32.16,2025,2
ANDHRA PRADESH,EAST GODAVARI,RAMACHANDRAPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDON OUT CALL FROM KISAN CALL CENTRE,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్ కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్ చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-12T15:39:10.153,2025,2
ANDHRA PRADESH,EAST GODAVARI,I. POLAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA BENEFICIARY STATUS ,"--You have not completed Ekyc. Please complete the Ekyc process.
RECOMMENDED TO CONTACT MEE SEVA OF COMMON SERVICE CENTER FOR FURTHER DETAILS.",2025-02-13T12:53:38.2,2025,2
ANDHRA PRADESH,EAST GODAVARI,GOLLAPROLU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,"PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2025-02-13T13:05:01.293,2025,2
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query on anadatha suki bhava scheme ? ,Recommanded to contact VAA ,2025-02-13T15:59:08.433,2025,2
ANDHRA PRADESH,EAST GODAVARI,KORUKONDA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON  KISAN CREDIT CARD?,"-----FOR MORE DETAILS PLEASE VISIT NEAR BY BANK
దయచేసి మీకు దగ్గరలో ఉన్న బ్యాంకును సంప్రదించండి
",2025-02-13T16:01:33.287,2025,2
ANDHRA PRADESH,EAST GODAVARI,KORUKONDA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON RELEASE OF 19 th INSTALMENT OF  PM KISAN SAMMAN NIDHI?
",PM KISAN 19th INSTALLMENT 2025 WILL BE RELEASED BY THE GOVERNMENT OF INDIA ON FEBRUARY  MONTH-2025,2025-02-13T16:04:58.5,2025,2
ANDHRA PRADESH,EAST GODAVARI,GOLLAPROLU,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDONED OUT CALL FROM KISAN CALL CENTRE

","ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-13T16:37:44.853,2025,2
ANDHRA PRADESH,EAST GODAVARI,KORUKONDA,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN MANGO
","బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  ",2025-02-14T11:28:12.017,2025,2
ANDHRA PRADESH,EAST GODAVARI,KAKINADA RURAL,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
0దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి",2025-02-14T14:07:41.203,2025,2
ANDHRA PRADESH,EAST GODAVARI,GOKAVARAM,NA,HORTICULTURE,Fruits,Musk Melon,Cultural Practices,"FARMER ASKED QUERY ABOUT SOWING TIME  OF WATERMELON
",RECOMMENDED SOWING TIME OF WATERMELON: DECEMBER-JANUARY ,2025-02-14T14:25:39.78,2025,2
ANDHRA PRADESH,EAST GODAVARI,GOKAVARAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT HOW TO DO UNIQUE FARMER REGISTRY IN ONLINE?,"Go to the Farmer registry agristock website

PLEASE FALLOW THE LINK
https://apfr.agristack.gov.in/farmer-registry-ap/#/FarmerSignupEkyc
",2025-02-15T11:13:17.623,2025,2
ANDHRA PRADESH,EAST GODAVARI,TUNI,NA,AGRICULTURE,Others,Others,Government Schemes,"ABANDONED OUT CALL FROM KISAN CALL CENTRE

","--ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.",2025-02-17T15:48:19.307,2025,2
ANDHRA PRADESH,EAST GODAVARI,DEVIPATNAM,NA,AGRICULTURE,Millets,Maize (Makka),Market Information,FARMER ASKED QUERY ON MARKET INFORMATION OF Maize,"ANDHRA PRADESH	KURNOOL	MAIZE	Price in Rs.   Min Price-1,843	Modal Price-2,213	Max Price-2,213     		",2025-02-17T16:35:53.863,2025,2
ANDHRA PRADESH,EAST GODAVARI,THONDANGI,NA,AGRICULTURE,Pulses,Black Gram (urd bean),Nutrient Management,FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN BLACKGRAM,"RECOMMENDED TO SPRAY POTASSIUM NITRATE 13-0-45  5 GRAMS/1 LITER OF WATER (1KG/ACRE/200 LT OF WATER)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  
",2025-02-17T18:30:55.54,2025,2
ANDHRA PRADESH,EAST GODAVARI,PRATHIPADU,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME
",Waiting for approval by state,2025-02-18T14:18:41.31,2025,2
ANDHRA PRADESH,EAST GODAVARI,RANGAMPETA,NA,AGRICULTURE,Oilseeds,Sesame (Gingelly/Til)/Sesamum,	Water Management	,FARMER ASKED QUERY ON WATER MANAGEMENT IN SESAME,"నువ్వులు నీటియాజమాన్య౦(రబీ/వేసవి)
విత్తిన వెంటనే మొదటి తడి ఇవ్వాలి.పూత,కాయ అభివృద్ధి మరియు గింజి కట్టు దశల్లో తడులు ఇవ్వాలి.విత్తిన తర్వాత ౩౦ -40 రోజుల నుండి 65-70 రోజుల వరకు నీటి ఎద్దడి లేకుండా చూడాలి.",2025-02-18T15:27:23.36,2025,2
